Stock,Ticker,current_price,forecasted_price,forecasted_price_change,percent_change,current_volatility,forecasted_volatility,forecasted_volatility_change,model_error_last_week,model_mda_last_week
PODD,Insulet,192.2100067138672,190.01051745049057,-2.19948926337662,-1.1443156893755706,0.0026493222435676,0.0189326441932742,456.98083361862024,196.3647363115107,42.857142857142854
INTC,Intel,44.52000045776367,42.23049502514715,-2.2895054326165223,-5.1426446744729635,0.0249483927877581,0.0245801293502532,-25.74736196512486,40.94129226743241,42.857142857142854
ICE,Intercontinental Exchange,136.42999267578125,128.222944726886,-8.207047948895251,-6.015574572666636,0.0047542681102654,0.0135804772332655,176.38836055906305,125.60365613823119,71.42857142857143
IFF,International Flavors & Fragrances,82.02999877929688,77.89563036989033,-4.134368409406548,-5.040068841802787,0.0059705667563332,0.0230148372128259,-57.41685325712743,78.56263868174368,57.14285714285714
IP,International Paper,35.27700424194336,33.92123802767296,-1.3557662142703961,-3.8432010977236795,0.0157537111072678,0.0172437482994424,74.81034002566524,33.331567030849065,57.14285714285714
IPG,Interpublic Group of Companies (The),32.599998474121094,32.49061954727535,-0.1093789268457428,-0.33551819621271217,0.0021706609375595,0.0163045033879718,134.3277089212775,31.613664449590505,42.857142857142854
INTU,Intuit,645.9099731445312,633.0487879681397,-12.861185176391587,-1.9911730289251501,0.0015307327340202,0.0181107196832695,699.012815359616,615.8599464127852,57.14285714285714
ISRG,Intuitive Surgical,377.6400146484375,356.15532066836545,-21.484693980072052,-5.689199541016103,0.0010189270172391,0.0213570385881244,219.50971357955308,360.6836742243036,28.57142857142857
IVZ,Invesco,15.529999732971191,15.293803749716474,-0.23619598325471713,-1.5209013993300837,0.0154673422106543,0.0243572128484333,1226.0374011495162,15.274276905702536,14.285714285714285
INVH,Invitation Homes,32.77000045776367,32.79134151615906,0.021341058395385915,0.06512376593613968,0.0049634691538213,0.0133870213142814,73.72018572144574,32.39224958739522,14.285714285714285
IQV,IQVIA,234.75999450683597,220.08887251547242,-14.671121991363549,-6.249413160101408,0.0030180246337174,0.0221390227780028,16.382716699189967,214.04440576327798,42.857142857142854
IRM,Iron Mountain,68.41999816894531,65.0147002678791,-3.4052979010662057,-4.977050558606728,0.0165260691713696,0.0154472957210794,350.88163845041214,63.839408812355465,71.42857142857143
JBHT,J.B. Hunt,199.72999572753903,196.0857266451198,-3.6442690824192425,-1.8245977871999552,0.0178949219029237,0.0190590957423355,-64.21904458697266,202.99539282691467,57.14285714285714
JBL,Jabil,137.3300018310547,129.208157119775,-8.121844711279692,-5.9141080630518745,0.0068516109345106,0.0226493866054097,380.8435867906018,125.26348933201584,57.14285714285714
JKHY,Jack Henry & Associates,173.10000610351562,173.38427460791016,0.28426850439453233,0.16422212268700717,0.0090664847726437,0.0139929625039825,114.91839480643462,169.9566079361548,42.857142857142854
J,Jacobs Solutions,145.3699951171875,137.71816026287536,-7.651834854312142,-5.2636961624327965,0.0116283942560804,0.0155004738582331,137.50882157201937,135.56248624540584,71.42857142857143
JNJ,Johnson & Johnson,157.86000061035156,156.33690775906982,-1.5230928512817457,-0.9648377330500718,0.0067049180353296,0.0103585517126404,364.7413951577955,155.61436078361095,28.57142857142857
JCI,Johnson Controls,56.630001068115234,56.47120604293289,-0.1587950251823429,-0.28040795018058073,0.0038176659630145,0.0179105509173563,3.3720761055283344,54.645774859169215,42.857142857142854
JPM,JPMorgan Chase,179.72999572753906,164.86164463472903,-14.86835109281003,-8.27260415415001,0.0060692927325756,0.0110372614990026,503.51881016084275,165.45987644409078,57.14285714285714
JNPR,Juniper Networks,36.900001525878906,35.74286503150711,-1.157136494371798,-3.1358711287864556,0.0013385343034626,0.018613896938215,784.001328493923,34.3674358396877,28.57142857142857
K,Kellanova,56.130001068115234,54.90875885316315,-1.2212422149520847,-2.175738805830549,0.0073431602822854,0.0137149017879892,215.72612224167412,54.67050939335401,57.14285714285714
KDP,Keurig Dr Pepper,31.229999542236328,31.487211687399558,0.2572121451632299,0.8236059844169032,0.0086461071464018,0.0113834213690258,371.0231820688722,31.203275411546915,57.14285714285714
KEY,KeyCorp,14.1899995803833,14.189351067767962,-0.0006485126153386034,-0.004570208840845405,0.0125085166579788,0.0232872907234143,822.074375278936,13.716957901499649,14.285714285714285
KEYS,Keysight,154.42999267578125,154.8331516720032,0.40315899622194706,0.26106262730217245,0.0061637733831564,0.016157482343385,-64.59938928962534,155.62284162574926,42.857142857142854
KMB,Kimberly-Clark,119.1500015258789,119.09946466372742,-0.050536862151489004,-0.04241448720461208,0.0081048323039568,0.0117636447014436,361.1569017885722,119.64452456319029,57.14285714285714
KIM,Kimco Realty,19.63999938964844,19.356395592366407,-0.28360379728203355,-1.444011232665879,0.0053853260337919,0.0159707671457037,242.53593680320415,19.00854255035564,42.857142857142854
KMI,Kinder Morgan,17.059999465942383,16.656899148929597,-0.40310031701278604,-2.3628389779115335,0.0078790770407035,0.0117154975843416,-30.412191226690037,15.827335429342522,57.14285714285714
KLAC,KLA Corporation,651.77001953125,610.0284991341186,-41.74152039713135,-6.404332685807129,0.0199738831673821,0.0239556340352264,128.57663886018787,596.4478200477827,57.14285714285714
KHC,Kraft Heinz,35.619998931884766,34.334991142771536,-1.28500778911323,-3.6075458384221695,0.0195079102921876,0.0169605399468801,1384.4922015265627,35.331006859249285,14.285714285714285
KR,Kroger,48.0,45.82493087732934,-2.1750691226706635,-4.531394005563882,0.0061989670657521,0.0149051497533349,83.38489887664335,44.591776459060945,57.14285714285714
LHX,L3Harris,211.8300018310547,208.03389572520692,-3.7961061058477696,-1.7920530958949619,0.0028393758506125,0.0141196951729106,100.388540222663,206.94873133311782,57.14285714285714
LH,LabCorp,215.6699981689453,210.73981534453245,-4.930182824412867,-2.285984544104648,0.014522769374059,0.0147673391697015,40.04983364621562,216.2988613048896,28.57142857142857
LRCX,Lam Research,900.4400024414062,862.8079871946518,-37.63201524675446,-4.179291806752363,0.029231735327927,0.0234930890130613,11.954744454346516,828.7476301525345,57.14285714285714
LW,Lamb Weston,102.16000366210938,99.04829695352387,-3.1117067085855012,-3.045914836570838,0.0222842356982482,0.0159690485458769,83.8701471084507,99.66688401367763,57.14285714285714
LVS,Las Vegas Sands,53.060001373291016,52.06283922179108,-0.9971621514999356,-1.8793104517367771,0.0321915326908636,0.0214148382334489,-37.577416788976926,50.132465723886995,85.71428571428571
LDOS,Leidos,123.5,116.07141646023561,-7.428583539764389,-6.015047400618938,0.0113143856603782,0.0167062336032601,274.68608221811735,110.44047495565216,100.0
LEN,Lennar,150.99000549316406,149.38791501322876,-1.602090479935299,-1.061057302900643,0.0221057831995921,0.0199492473549328,1883.2928435979766,146.76378554934962,57.14285714285714
LIN,Linde plc,435.9599914550781,406.2345087019013,-29.725482753176834,-6.818396948298817,0.0022252840910845,0.0128901906490906,818.1209820028366,402.0263348585044,71.42857142857143
LYV,Live Nation Entertainment,92.0500030517578,89.25165536616707,-2.798347685590727,-3.040029975900462,0.0047740472716274,0.0217975327679876,738.8034542077744,87.56918676905578,42.857142857142854
LKQ,LKQ Corporation,49.86000061035156,49.03300922593078,-0.8269913844207792,-1.6586269039256398,0.0149501276401721,0.0143395516199889,58.59062272073486,47.8231133848743,42.857142857142854
LMT,Lockheed Martin,424.2699890136719,413.7643161368256,-10.50567287684629,-2.476176290778783,0.0012524785068493,0.0127319635188567,149.0511112751153,419.3999154526078,28.57142857142857
L,Loews Corporation,73.87000274658203,69.657440166954,-4.2125625796280275,-5.7026701272499185,0.0044361814763926,0.0098089969123308,19.92043126366076,68.03825513292486,57.14285714285714
LOW,Lowe's,225.50999450683597,219.04229478330384,-6.467699723532121,-2.8680324070231236,0.0004089710704229,0.0150515559257552,33.169750560897796,215.72308636392205,57.14285714285714
LULU,Lululemon Athletica,444.6000061035156,433.7035244661194,-10.89648163739622,-2.4508505370688654,0.006692801754319,0.0231762584395672,280.41643058066467,439.9138427843181,28.57142857142857
LYB,LyondellBasell,96.2699966430664,95.68941308525848,-0.5805835578079268,-0.6030784024648055,0.0120927250929989,0.0141567258265084,-23.611411318304672,93.88915166213481,28.57142857142857
MTB,M&T Bank,137.36000061035156,136.88680344004487,-0.4731971703066904,-0.3444941527402919,0.0079477072936668,0.0215539096813213,492.627949780829,133.7445747126325,42.857142857142854
MRO,Marathon Oil,23.170000076293945,22.99423888392206,-0.17576119237188692,-0.7585722563363928,0.0072921089096056,0.0195252497990401,11.291384542910928,22.528614603155383,42.857142857142854
MPC,Marathon Petroleum,164.2899932861328,152.3172887737007,-11.972704512432102,-7.287543369473544,0.0153740353680809,0.0210502061487118,-25.605122401543223,152.1829124653404,71.42857142857143
MKTX,MarketAxess,213.97999572753903,233.04165050590512,19.06165477836609,8.90814803204189,0.011828789223901,0.024879505136905,25.091785150550322,234.38308367528182,71.42857142857143
MAR,Marriott International,242.4199981689453,226.32197381934202,-16.098024349603293,-6.640551304015931,0.0004792272809991,0.0175060746576179,1469.0708096254143,228.63375856386986,71.42857142857143
MMC,Marsh McLennan,200.88999938964844,191.39398465030672,-9.496014739341717,-4.7269723571073055,0.0045114534313286,0.0108306224801123,86.07083475246762,189.80922561678113,71.42857142857143
MLM,Martin Marietta Materials,533.1400146484375,505.9554783423898,-27.184536306047676,-5.098948786272152,0.0144322751757619,0.0147542919836134,13.069545595706519,492.051103557813,71.42857142857143
MAS,Masco,73.68000030517578,70.22468491740875,-3.4553153877670297,-4.689624556807045,0.010871944429832,0.017093399340882,97.60954023166866,67.73706407641502,57.14285714285714
MA,Mastercard,451.75,444.81386723416017,-6.9361327658398295,-1.5353918684758892,0.0204429994020634,0.0149679672532337,-59.01450089011604,437.7650798201703,57.14285714285714
MTCH,Match Group,36.150001525878906,36.17102260186684,0.02102107598793168,0.05814958534063465,0.0264925600200876,0.0284785455288105,-1.091944899707281,36.512608468742556,28.57142857142857
MKC,McCormick & Company,68.05999755859375,66.36087596671479,-1.6991215918789635,-2.496505514000595,0.0136846818799838,0.018351793971607,-28.468523510592775,66.68978979761224,42.857142857142854
MCD,McDonald's,292.6499938964844,284.97544764802325,-7.674546248461127,-2.6224317131459616,0.0011363269809094,0.0110350505744522,628.8411204356211,285.5228534538127,42.857142857142854
MCK,McKesson,506.739990234375,475.12721596476445,-31.612774269610554,-6.238460527851603,0.0134858802692827,0.0132372763245752,90.44045808376076,477.08185883969435,57.14285714285714
MDT,Medtronic,85.8499984741211,83.83474631115067,-2.0152521629704268,-2.347410831437476,0.014385838520974,0.0135891781895047,18.520081669524068,83.76919352586539,28.57142857142857
MRK,Merck & Co.,127.37000274658205,119.11337099533081,-8.256631751251234,-6.482398974018079,0.0092785621632226,0.0120448774820709,85.89873040018354,117.66633146996129,57.14285714285714
META,Meta Platforms,471.25,449.9582242902209,-21.291775709779074,-4.518148691730308,0.0134722811779101,0.027645690087827,1006.3539920193452,440.2534155785191,42.857142857142854
MET,MetLife,68.62000274658203,66.08367555796204,-2.5363271886199925,-3.6961921992145754,0.0063293892831911,0.0148152927491825,206.49502438241768,64.22506838970675,57.14285714285714
MTD,Mettler Toledo,1184.3699951171875,1179.895026036792,-4.474969080395567,-0.3778353976244384,0.0012948731745059,0.0194509851233896,159.64004803897706,1194.0471446277454,28.57142857142857
MGM,MGM Resorts,42.36000061035156,41.22535495934162,-1.13464565100994,-2.6785779855080203,0.0062492925369919,0.0193644683005214,870.1435492245455,41.83739894815445,57.14285714285714
MCHP,Microchip Technology,82.4000015258789,79.77250092504501,-2.6275006008338977,-3.1887142623519167,0.0145673596041271,0.0191772412814494,700.4880307418416,81.16719639791714,57.14285714285714
MU,Micron Technology,80.70999908447266,79.30835096210329,-1.401648122369366,-1.7366474269221264,0.0293769184472505,0.0240737689170569,520.4029460752129,80.6626022884943,28.57142857142857
MSFT,Microsoft,402.7900085449219,389.73289905664063,-13.057109488281242,-3.241666677743578,0.0021355456451828,0.0143507465983318,1143.2657089820764,393.6013986892593,42.857142857142854
MAA,Mid-America Apartment Communities,126.62000274658205,129.9446644958383,3.324661749256265,2.6257002662606643,0.0122401255151937,0.0155428872915144,-22.045458736287756,130.06355164390857,42.857142857142854
MRNA,Moderna,86.98999786376953,98.05039824305405,11.060400379284516,12.71456564075979,0.0106948280533861,0.0359180553221028,124.63016364534765,102.94499331440659,57.14285714285714
MHK,Mohawk Industries,114.06999969482422,113.71401767812485,-0.3559820166993717,-0.31207330380621007,0.0020371777117104,0.024941659814832,297.74639494108965,109.2443989956103,57.14285714285714
MOH,Molina Healthcare,401.489990234375,376.7253859402557,-24.764604294119295,-6.168174773090267,0.0067347126418291,0.0172528619437488,337.7899304197699,355.21470592207936,85.71428571428571
TAP,Molson Coors Beverage Company,62.720001220703125,61.84701941954956,-0.8729818011535642,-1.3918714670965333,0.0055447679232515,0.0158709670622971,71.02875240855441,60.2629723599512,42.857142857142854
MDLZ,Mondelez International,73.19000244140625,69.68274591268433,-3.507256528721925,-4.791988539049074,0.0081436582443744,0.0118413318946716,100.06074603267261,70.07705297495009,57.14285714285714
MPWR,Monolithic Power Systems,712.3200073242188,650.0978885683594,-62.222118755859356,-8.735135629503441,0.0141324430050406,0.0333264233576116,71.72398782220873,636.5890203637122,42.857142857142854
MNST,Monster Beverage,55.400001525878906,55.082962046764365,-0.3170394791145412,-0.5722734122424944,0.0194941332361814,0.0143227074311821,74.80987160369718,54.166325906132805,57.14285714285714
MCO,Moody's Corporation,375.3200073242188,364.10616496891845,-11.213842355300358,-2.9878083066361345,0.0133577240002443,0.0242973313046312,218.56556443328165,373.34599241547,28.57142857142857
MS,Morgan Stanley,85.3499984741211,85.42886586340774,0.07886738928664272,0.09240467568438919,0.0162816370335727,0.0169336021895272,63.22094925300392,83.76466815686544,71.42857142857143
MOS,Mosaic Company (The),30.36000061035156,35.55377435527481,5.193773744923252,17.107291306023164,0.0139654831736271,0.0210566576430006,1429.0615012875405,35.67734836053237,42.857142857142854
MSI,Motorola Solutions,323.0400085449219,315.0728469386795,-7.967161606242371,-2.4663080099982286,0.0130877687303069,0.0124088645267767,622.138745160135,319.8593398123032,42.857142857142854
MSCI,MSCI,556.5599975585938,543.8765342706421,-12.683463287951668,-2.2789031449599237,0.0067073199174502,0.0207537626463543,46.533957728319685,557.6397026623855,28.57142857142857
NDAQ,"Nasdaq, Inc.",55.540000915527344,54.556685603648376,-0.9833153118789681,-1.7704632619191445,0.0024220812537366,0.0162114913204821,237.19188739885828,54.8885044753823,28.57142857142857
NTAP,NetApp,85.45999908447266,86.05346462589355,0.5934655414208976,0.6944366344238881,0.0106887348248327,0.0182722419606105,259.24519391333297,85.54533687526373,57.14285714285714
NFLX,Netflix,575.1300048828125,513.433174010559,-61.696830872253486,-10.727458200485424,0.0006612830351182,0.0312052044958929,264.13162343163094,490.58751192691716,42.857142857142854
NEM,Newmont,33.189998626708984,39.118016972327496,5.928018345618511,17.86085745977723,0.0125369390665602,0.0220972732808252,116.86134989735577,39.32457952749441,42.857142857142854
NWSA,News Corp (Class A),26.25,24.840552797387218,-1.4094472026127818,-5.369322676620121,0.0072413471315536,0.0173209396990824,256.1279454730399,23.122744208538613,71.42857142857143
NWS,News Corp (Class B),27.399999618530277,25.863772459220407,-1.5362271593098704,-5.60666854269202,0.0064176916229023,0.0183076436393663,341.9147066720989,24.472891980394103,71.42857142857143
NEE,NextEra Energy,56.61000061035156,57.91608878661823,1.3060881762666696,2.3071686313104216,0.0022572646618344,0.0179569015481573,58.61700656485027,57.62944658072864,28.57142857142857
NKE,"Nike, Inc.",103.3000030517578,105.44254367878418,2.142540627026378,2.0740954150338906,0.0157059881048872,0.0213542706819283,44.344084866674024,103.72383309571856,42.857142857142854
NI,NiSource,26.020000457763672,25.691421083220593,-0.32857937454307873,-1.2627954218388164,0.0051771402514902,0.0129804996043461,339.3816908658062,25.040262484043552,28.57142857142857
NDSN,Nordson Corporation,264.1099853515625,253.21709574310762,-10.89288960845488,-4.124376287384636,0.0026996794541121,0.0141306804568964,113.58425106076955,246.689054625916,71.42857142857143
NSC,Norfolk Southern Railway,253.7899932861328,241.4345784962677,-12.355414789865108,-4.868361683565328,0.0113161906340043,0.0171000268159157,200.0704810978354,241.03724410259295,57.14285714285714
NTRS,Northern Trust,79.61000061035156,77.48542701747772,-2.124573592873844,-2.6687270149293143,0.0044646169527072,0.019882031542016,261.74886658250136,77.73605340751531,42.857142857142854
NOC,Northrop Grumman,453.9100036621094,444.32216063766117,-9.587843024448205,-2.112278413582926,0.0031036908449837,0.0149588817381198,210.77388780584135,445.9436488545824,42.857142857142854
NCLH,Norwegian Cruise Line Holdings,16.18000030517578,15.008440315734557,-1.1715599894412243,-7.24079089829471,0.007301560506533,0.0310948007864829,179776.89183247325,15.329730762772115,42.857142857142854
NRG,NRG Energy,51.70000076293945,50.06017773322907,-1.639823029710385,-3.1718046528267623,0.0010971285341862,0.0141705442534128,180.52563699064657,50.60869691517873,57.14285714285714
NUE,Nucor,183.9900054931641,174.02342599880907,-9.966579494355017,-5.41691352616722,0.003118626008996,0.0224347846101153,198.93433285323337,172.89885366997075,57.14285714285714
NVDA,Nvidia,694.52001953125,658.241635296058,-36.27838423519199,-5.223518864103764,0.0310338790844866,0.0308424946091437,179.87373268330023,627.70893175364,42.857142857142854
NVR,"NVR, Inc.",7420.02001953125,7039.879378913086,-380.14064061816407,-5.1231754040763215,0.0164558640028183,0.0176578970858456,256.58933007523746,6999.217548306654,57.14285714285714
NXPI,NXP Semiconductors,231.3500061035156,221.42595717701172,-9.924048926503872,-4.289625530445606,0.0045898996925209,0.0188182033726191,29.758275166137153,220.12060736505683,71.42857142857143
ORLY,O'Reilly Auto Parts,1035.6300048828125,969.4671730913556,-66.16283179145694,-6.388655357561182,0.012573274426187,0.0150125723527077,13.11499122946245,973.8738480641481,71.42857142857143
OXY,Occidental Petroleum,59.560001373291016,58.88557271335449,-0.6744286599365239,-1.1323516527636677,0.0161130790258406,0.019162078038398,-13.011847294571096,57.91475669037083,57.14285714285714
ODFL,Old Dominion,419.4100036621094,405.9069579460022,-13.50304571610718,-3.2195335347760765,0.0078963891079664,0.0208343490743505,37.29132019190487,400.74269359710604,57.14285714285714
OMC,Omnicom Group,88.36000061035156,86.40818776571442,-1.9518128446371463,-2.2089325839235987,0.0029458523291524,0.0158352300924971,232.84988427499223,85.53046693040231,28.57142857142857
ON,ON Semiconductor,77.47000122070312,79.31150188023759,1.8415006595344607,2.3770499942141954,0.0069838362930585,0.0328364701642428,174.38899321576147,77.99512434377071,42.857142857142854
OKE,ONEOK,71.69000244140625,66.7229741886673,-4.967028252738956,-6.928481076282028,0.0121470504284238,0.0160144414441924,-15.475515726621811,64.4726450965848,71.42857142857143
ORCL,Oracle Corporation,108.4499969482422,109.59202833090782,1.1420313826656212,1.0530487918876164,0.0091287078547162,0.0198206237233478,20.03351246621303,109.44948301239222,14.285714285714285
OTIS,Otis Worldwide,91.0199966430664,85.84723478323593,-5.172761859830473,-5.683104867730751,0.0058474320547529,0.0112318642122917,64.78846270641078,85.01127430190465,57.14285714285714
PCAR,Paccar,107.41000366210938,98.55780606685792,-8.852197595251454,-8.241501995567113,0.0004657453509172,0.0135245703728263,27.439486864923946,98.05939511491678,71.42857142857143
PKG,Packaging Corporation of America,169.61000061035156,165.08813507573623,-4.52186553461533,-2.666037095892418,0.0022674673325455,0.0149953842727101,1179.0819185208134,161.47275708871092,71.42857142857143
PANW,Palo Alto Networks,366.0899963378906,346.43018156921386,-19.659814768676767,-5.3702135992078075,0.0002886107452004,0.0240877485811763,-89.79397074891764,338.3037931009615,42.857142857142854
PARA,Paramount Global,11.949999809265137,13.846525322151031,1.8965255128858942,15.870506637292747,0.0309860011121195,0.0357607601574831,498.05338142289077,14.00736322298702,57.14285714285714
PH,Parker Hannifin,519.530029296875,493.609191555303,-25.920837741571972,-4.989285754406322,0.0017357695097501,0.0172592939155515,170.20996893911874,484.45465544598807,42.857142857142854
PAYX,Paychex,124.48999786376952,123.20496761870194,-1.2850302450675741,-1.032235735495629,0.002943655705474,0.014228553970248,14.934489241776856,120.72919819273237,57.14285714285714
PAYC,Paycom,190.0500030517578,196.80029093672,6.750287884962177,3.551848343366676,0.0102113398281985,0.0350322308896809,26.620451974294713,195.9502691534378,14.285714285714285
PYPL,PayPal,58.630001068115234,60.111263191687016,1.4812621235717813,2.526457609732735,0.0005399143274327,0.0313553353588602,297.7497994505294,62.29831607948869,28.57142857142857
PNR,Pentair,74.61000061035156,69.5151655216854,-5.094835088666159,-6.828622231587664,0.0018652955777055,0.0177856396176857,469.80307803545134,68.53793275951178,71.42857142857143
PEP,PepsiCo,168.64999389648438,166.8906171493776,-1.759376747106785,-1.0432118652709066,0.0163542855548956,0.0118664143121253,30.64666981120398,168.53788073402347,28.57142857142857
PFE,Pfizer,27.59000015258789,29.06797655998352,1.47797640739563,5.356927869596255,0.0035902496279066,0.0144661363435159,413.7429292746143,28.602730425437187,28.57142857142857
PCG,PG&E Corporation,16.6299991607666,16.32407524181938,-0.30592391894722226,-1.8395907058669985,0.0128462173949532,0.0136107030258517,516.9781601056383,15.48568772986403,42.857142857142854
PM,Philip Morris International,89.63999938964844,89.27808841888124,-0.36191097076719814,-0.40373825661693546,0.0053832950815257,0.0108604161092932,47.215603664920756,88.870566500414,42.857142857142854
PSX,Phillips 66,141.13999938964844,137.2433131187439,-3.8966862709045245,-2.760866010879633,0.0058657900500331,0.015414155694147,-38.89034820138613,136.85834717400638,57.14285714285714
PNW,Pinnacle West,69.0999984741211,66.7903922037024,-2.3096062704186977,-3.342411463704557,0.0119711308749751,0.0140450559139993,969.0030160404509,66.65405919386963,28.57142857142857
PXD,Pioneer Natural Resources,229.13999938964844,219.28044508111086,-9.859554308537582,-4.3028516779262045,0.0075204034889089,0.0150793916673888,-29.908748847583176,220.3316404063294,57.14285714285714
PNC,PNC Financial Services,146.6999969482422,149.55708493004363,2.857087981801442,1.9475719435832453,0.0065923422080183,0.0180013976559137,86.32700267065431,148.6884691208192,42.857142857142854
POOL,Pool Corporation,384.7699890136719,379.15757446955564,-5.612414544116234,-1.4586414492729083,0.0013010021001837,0.0223573282051136,78.18498242616427,377.43478182655355,42.857142857142854
PPG,PPG Industries,141.16000366210938,136.07593825838134,-5.084065403728033,-3.6016330914085364,0.0012103609404261,0.0137413743169292,23.002455485735762,135.60524938458988,57.14285714285714
PPL,PPL Corporation,26.440000534057617,26.17556416077446,-0.26443637328315717,-1.000137548947982,0.0101225774058119,0.0117585258161532,-31.88214623446578,25.260541088341682,57.14285714285714
PFG,Principal Financial Group,80.30000305175781,76.39334235847473,-3.9066606932830865,-4.865081624922264,0.0101998641817828,0.0134456153138127,67.22719405938233,75.29031755332286,57.14285714285714
PG,Procter & Gamble,158.50999450683594,152.3688986028595,-6.141095903976435,-3.874264157968659,0.0022268799866523,0.0111755144000167,186.09302458720467,150.57324347742815,28.57142857142857
PGR,Progressive Corporation,189.47999572753903,179.6090549501464,-9.870940777392633,-5.2094896558824395,0.0020176511676498,0.0169754574638972,1103.2588653575992,175.69217390692845,42.857142857142854
PLD,Prologis,133.35000610351562,128.74658000582122,-4.60342609769441,-3.4521378980072246,0.0017509798831346,0.0156199944618893,2578.8614870075253,126.11628832257354,57.14285714285714
PRU,Prudential Financial,107.30999755859376,100.47374789820861,-6.83624966038515,-6.370561751855784,0.004862098125421,0.0172263169221036,718.4027074606404,98.62376500997917,42.857142857142854
PEG,Public Service Enterprise Group,60.11000061035156,59.55612724020004,-0.5538733701515213,-0.92143298041514,0.0015237438822767,0.0114399823223928,38.84461999930793,58.01082707028985,42.857142857142854
PTC,PTC,176.88999938964844,175.01805073514555,-1.8719486545028872,-1.0582557866255682,0.0097432362316638,0.0149007751440591,263.6527236103854,173.35555249201934,57.14285714285714
PSA,Public Storage,284.1199951171875,280.66933834430876,-3.4506567728787445,-1.214506839427297,0.018307193854397,0.0156858109319397,240.17675241509687,278.31822323018923,14.285714285714285
PHM,PulteGroup,103.04000091552734,102.53778309474181,-0.5022178207855319,-0.4874008310590489,0.0318062969520059,0.0215608154779369,206.81459447716125,100.96247385509001,57.14285714285714
QRVO,Qorvo,111.86000061035156,108.41154234322204,-3.4484582671295243,-3.082834121503127,0.0087414028573562,0.0207779382152069,867.9907062898524,107.14963423003898,57.14285714285714
PWR,Quanta Services,209.1999969482422,200.8349277104988,-8.365069237743398,-3.998599120349407,0.0011769736290787,0.0196258108437408,36.99385660356106,196.530147882379,57.14285714285714
QCOM,Qualcomm,151.9600067138672,146.01557568936767,-5.944431024499522,-3.911839143105974,0.0116854081185079,0.0205205672127478,466.6659178737046,143.19465084637415,71.42857142857143
DGX,Quest Diagnostics,123.8000030517578,126.07328502784682,2.2732819760890237,1.836253570315842,0.0086557160258192,0.0129821456204485,-26.57852107117583,127.1353309671904,57.14285714285714
RL,Ralph Lauren Corporation,183.3500061035156,177.19477229809937,-6.1552338054162306,-3.357094955285201,0.0109188476376794,0.02535936526901,267.6274643212283,155.40866832216557,71.42857142857143
RJF,Raymond James,116.4499969482422,111.3380953830452,-5.111901565197002,-4.3897824810326584,0.0125784450827308,0.0171576265252425,17.64907216954642,109.40714180834166,85.71428571428571
RTX,RTX Corporation,90.9800033569336,90.24597006979492,-0.7340332871386721,-0.8068072763845764,0.0058013021083186,0.0152256756116171,163.5607635803396,90.54146408369238,0.0
O,Realty Income,52.470001220703125,52.18720063085175,-0.28280058985137657,-0.5389757638118593,0.0023121267201988,0.012947844724611,1110.7966074695755,52.66196315029621,71.42857142857143
REG,Regency Centers,60.619998931884766,59.13203479836159,-1.4879641335231781,-2.4545763110209196,0.0027696727572589,0.0135834406454503,48.01294908064155,59.310206024701664,28.57142857142857
REGN,Regeneron,946.8699951171876,893.2300077546387,-53.639987362548936,-5.664979103695252,0.0040841775816685,0.0152823543181513,186.99393142572723,885.8105690129363,57.14285714285714
RF,Regions Financial Corporation,18.420000076293945,18.229858,-0.1901416778564453,-1.032256661611813,0.0003738473609751,0.020601848849594,1670.1051529577508,17.4298086718078,42.857142857142854
RSG,Republic Services,180.00999450683594,171.0198,-8.990188598632812,-4.994271914324961,0.0038852352528343,0.0105061116520006,51.578424349039366,169.39320207785386,71.42857142857143
RMD,ResMed,180.66000366210935,178.11859,-2.5414123535155966,-1.4067376851540598,0.0091578806145328,0.02065566079471,825.0438768395153,185.3870078615652,28.57142857142857
RVTY,Revvity (Previously PerkinElmer),101.9800033569336,105.85732,3.8773193359375,3.802038839287685,0.0077043216107072,0.0221566357254762,41.81039540162052,104.66278507435642,0.0
RHI,Robert Half,80.02999877929688,79.11916,-0.9108352661132812,-1.1381173060181367,0.005106190814512,0.0154952376406373,126.02071252918985,78.8018309737823,71.42857142857143
ROK,Rockwell Automation,272.6199951171875,276.1662,3.54620361328125,1.3007863241127604,0.0171441925361555,0.022331585334209,-4.460591316040319,268.6230115058448,57.14285714285714
ROL,"Rollins, Inc.",40.95000076293945,39.480835,-1.4691658020019531,-3.5877064093526876,0.0123118255292373,0.0163673225876712,157.69167399774057,41.19701943834967,42.857142857142854
ROP,Roper Technologies,544.1099853515625,531.79443,-12.3155517578125,-2.263430572746267,0.0012218051789715,0.0121006071508436,46.72474718090074,535.6771382145777,28.57142857142857
ROST,Ross Stores,144.4499969482422,138.25038,-6.199615478515625,-4.2918765036298385,0.0033332634577626,0.0114299523296477,250298.81034244245,134.1363505699549,14.285714285714285
RCL,Royal Caribbean Group,115.13999938964844,107.62798,-7.512016296386719,-6.524245558630843,0.0045894545528018,0.0204350178541137,371.41484879871444,114.25272243714805,57.14285714285714
SPGI,S&P Global,426.010009765625,414.66586,-11.344146728515625,-2.6628826714087674,0.0055957987437437,0.0154009448342881,124.64362721879763,428.2786122576796,42.857142857142854
